Actual_Class,Fraud_Prediction,Anomaly_Score,Fraud_Risk_Score,Fraud_Risk_Level
0,0,0.24664103622895034,2.611568428675234,Low
0,1,-0.10551669835955402,84.94330847229719,High
0,0,0.23821067642330573,4.582520998561485,Low
0,0,0.22690145927082267,7.226528030760008,Low
0,0,0.21193429172758116,10.725735420878543,Low
0,0,0.21579659978456628,9.822757829636203,Low
0,0,0.22221750163291643,8.321600905050417,Low
0,0,0.1804441861339015,18.087877248359703,Low
0,0,0.22203825860345228,8.363506531583702,Low
0,0,0.2365188834427479,4.978049042395789,Low
0,0,0.23475979747290043,5.389309663870129,Low
0,0,0.2252320553713465,7.616821681530119,Low
0,0,0.1583743954079776,23.24762271011172,Low
0,0,0.20127330741326827,13.218190656032682,Low
0,0,0.19168651355387478,15.459508515501732,Low
0,0,0.21916789898389327,9.03457429133455,Low
0,0,0.2174558486261643,9.434838352434447,Low
0,0,0.15301738876256038,24.500049208873172,Low
0,0,0.2170564649136021,9.528211158909222,Low
0,0,0.18721445303683837,16.50504149059944,Low
0,0,0.18101981075501627,17.953300687876926,Low
0,0,0.23726933211713486,4.802599977652392,Low
0,0,0.15580423754090295,23.8485056344363,Low
0,0,0.20244228044648838,12.944893850549924,Low
0,0,0.23815038666692928,4.596616274802059,Low
0,0,0.2066716505738807,11.95610000144248,Low
0,0,0.22034187706673236,8.760107344169072,Low
0,0,0.23480970149708563,5.377642491058644,Low
0,0,0.2355899934201579,5.1952163068273265,Low
0,0,0.1748731510346802,19.39034193538111,Low
0,0,0.17917977358468073,18.38348707056617,Low
0,0,0.2449010818276492,3.0183562381864277,Low
0,0,0.17462043305302488,19.44942543441119,Low
0,0,0.24358825513403437,3.3252849108941973,Low
0,0,0.1876743762427059,16.39751502133202,Low
0,0,0.2091020060385293,11.38790179173155,Low
0,0,0.1936858437303372,14.992080666608345,Low
0,0,0.15490865105113633,24.057886791854877,Low
0,0,0.23323940464187526,5.7447656855145794,Low
0,0,0.1750606271953386,19.34651146679367,Low
0,0,0.1925666284117059,15.253744505325571,Low
0,0,0.20155708328522381,13.151846063749915,Low
0,0,0.23803552610739642,4.623469780489714,Low
0,0,0.14665379934949763,25.987806931737992,Low
0,0,0.15688181303692816,23.596576862462022,Low
0,0,0.2098946704178956,11.202583023424268,Low
0,0,0.21499185875923832,10.010900023863911,Low
0,0,0.1649177253973113,21.717843038139,Low
0,0,0.24764807402775363,2.376130821825413,Low
0,0,0.16614793900564234,21.430228662388913,Low
0,0,0.2287906692869615,6.784845419079474,Low
0,0,0.23729802074261264,4.795892800092297,Low
0,0,0.23786655384650135,4.662974181194848,Low
0,0,0.18855125897858022,16.19250665613707,Low
0,0,0.19743158162731678,14.116356272350686,Low
0,0,0.19888857056722287,13.775723587434797,Low
0,0,0.22231797259149655,8.298111576175053,Low
0,0,0.2150972397198655,9.986262774689074,Low
0,0,0.2098175006793233,11.220624708247101,Low
0,0,0.21197519693056,10.716172102492195,Low
0,0,0.21962472011954381,8.927773061962831,Low
0,0,0.2040631243072254,12.565953159244557,Low
0,0,0.23218794783867125,5.990588110200619,Low
0,0,0.2261765548485789,7.396005047978967,Low
0,0,0.19455472678510494,14.78894256465231,Low
0,0,0.19342735889308416,15.052512411635334,Low
0,0,0.22514473717638245,7.637235996545122,Low
0,0,0.17794023246057544,18.67328214697551,Low
0,0,0.14947232047511666,25.328858608785282,Low
0,0,0.20203581481117205,13.039922355497097,Low
0,0,0.15144303128584058,24.86812174506349,Low
0,0,0.20780928314517716,11.690130352260752,Low
0,0,0.22102085279551165,8.60136809835042,Low
0,0,0.2248282467866109,7.711228988712179,Low
0,0,0.23847827946000372,4.519957489405435,Low
0,0,0.24616019507399062,2.723985351786915,Low
0,0,0.20851704898433204,11.52466020250202,Low
0,0,0.20808441253900806,11.625807239330364,Low
0,0,0.19410416671799452,14.89428000488408,Low
0,0,0.19401192350867702,14.915845749959054,Low
0,0,0.22781050699013378,7.013999742545565,Low
0,0,0.21717149296221028,9.501318495578111,Low
0,0,0.18184711088679828,17.759884349975046,Low
0,0,0.20843741667690163,11.54327761677547,Low
0,0,0.20308849368270193,12.793814220739009,Low
0,0,0.2383976410585837,4.538810120630487,Low
0,0,0.1796156772953213,18.28157617251236,Low
0,0,0.22102493744147944,8.60041313988448,Low
0,0,0.17972163778586792,18.256803433748658,Low
0,0,0.18603261416902322,16.781346228168537,Low
0,0,0.20658220331062682,11.977012076068462,Low
0,0,0.2441272624702716,3.199269186887612,Low
0,0,0.18647661677752797,16.677541870769375,Low
0,0,0.22471816867158412,7.73696439606158,Low
0,0,0.1035715866599779,36.0600932604829,Medium
0,0,0.23113112213932108,6.237665741058251,Low
0,0,0.22718216569748945,7.160901050918405,Low
0,0,0.20711341876295492,11.852818033931811,Low
0,0,0.15890030846695258,23.124668326310754,Low
0,0,0.14770123560387738,25.742924480104136,Low
0,0,0.1907890724859337,15.669323258876695,Low
0,0,0.21586719071375238,9.806254219292448,Low
0,0,0.18286582461671969,17.521717001219344,Low
0,0,0.24963122370356988,1.9124858481669875,Low
0,0,0.20223119529371403,12.994243917915597,Low
0,0,0.18500871614207653,17.02072562525676,Low
0,0,0.20600824945857976,12.111198023734758,Low
0,0,0.1775919718981802,18.75470275846392,Low
0,0,0.24355824738273296,3.332300489814614,Low
0,0,0.25042294450521707,1.727387680993374,Low
0,0,0.16303033915071896,22.159099266680805,Low
0,0,0.2261283128580261,7.407283650250818,Low
0,0,0.2481397414838299,2.2611827936956885,Low
0,0,0.16213838977701,22.367630094646536,Low
0,0,0.2076661815547054,11.723586391385709,Low
0,0,0.13041879250604838,29.783425291798064,Low
0,0,0.22198477474292394,8.37601064229618,Low
0,0,0.23668515338534263,4.939176422696626,Low
0,0,0.21691718088240025,9.560774682361398,Low
0,0,0.18452080806049098,17.134794740862652,Low
0,0,0.21021300946066762,11.128157830560433,Low
0,0,0.2535275225924202,1.001561464740007,Low
0,0,0.23342759134140245,5.700769098464619,Low
0,0,0.22056002110216605,8.709106964926008,Low
0,0,0.22037163262383308,8.753150726291771,Low
0,0,0.24007688720874704,4.146215428180938,Low
0,0,0.1993079857790359,13.677667572195823,Low
0,0,0.08072495684988934,41.40145765957816,Medium
0,0,0.2349299694618155,5.3495247760827525,Low
0,0,0.20773115598642455,11.708395874477048,Low
0,0,0.19833152891940642,13.905955593257652,Low
0,0,0.2533354095176316,1.0464760077954196,Low
0,0,0.2197255647108331,8.904196380665354,Low
0,0,0.16719295171132448,21.185912817595565,Low
0,0,0.183830077229016,17.296282238286395,Low
0,0,0.18634429723751733,16.70847715033544,Low
0,0,0.2122790235492395,10.645139801535677,Low
0,0,0.14399389079960084,26.609672867824294,Low
0,0,0.19507930468650342,14.666300330310825,Low
0,0,0.16552891788249813,21.574950987604268,Low
0,0,0.1344058430026862,28.851283888135434,Low
0,0,0.20918588085606477,11.368292511584393,Low
0,0,0.19208740742318509,15.3657826461219,Low
0,0,0.23813313361670319,4.6006499037888915,Low
0,0,0.23393954627243546,5.581078016441069,Low
0,0,0.14634654673486253,26.05964020390911,Low
0,0,0.18343254008817866,17.389223330650445,Low
0,0,0.22378756863881027,7.9545314475774305,Low
0,0,0.1791420092231203,18.392316084651405,Low
0,0,0.21896375598268913,9.082301337643798,Low
0,0,0.24203786000958394,3.687755235450055,Low
0,0,0.22305155954129136,8.12660465152814,Low
0,0,0.2295284435170984,6.612359540847976,Low
0,0,0.2419654889013227,3.7046750378192925,Low
0,0,0.2033350656809031,12.736167604850664,Low
0,0,0.19648652036094977,14.337304247833167,Low
0,0,0.19164730835994415,15.468674384991516,Low
0,0,0.21458282477245766,10.106528989412496,Low
0,0,0.20200161081608048,13.047918983586563,Low
0,0,0.08024817282931018,41.51292605621907,Medium
0,0,0.21868855081308797,9.146642166360053,Low
0,0,0.23579481505587924,5.147330601044885,Low
0,0,0.21546201654555125,9.900980789270264,Low
0,0,0.21794384122537241,9.320749477265586,Low
0,0,0.1454002797252319,26.280870072791025,Low
0,0,0.1806921887659062,18.029896161412395,Low
0,0,0.18139680614888948,17.865162096224864,Low
0,0,0.23630985103438168,5.026919194080541,Low
0,0,0.17210007778695052,20.038664897876266,Low
0,0,0.17834095354448548,18.57959667347872,Low
0,0,0.1533261397649529,24.42786562529551,Low
0,0,0.21335595780886057,10.393360945646577,Low
0,0,0.23647288194780353,4.988803834216007,Low
0,0,0.20630777613114215,12.041171016744968,Low
0,0,0.20221226895349415,12.998668749091834,Low
0,0,0.20881835104928392,11.454218122576634,Low
0,0,0.2456592486042064,2.8411027411699337,Low
0,0,0.1876947579415268,16.392749938631418,Low
0,0,0.12234440357687915,31.67115463871771,Medium
0,0,0.21035344174693565,11.095325854002368,Low
0,0,0.25081752635546606,1.635137512589175,Low
0,0,0.22263696517446296,8.22353359069556,Low
0,0,0.24015523278425094,4.127898841826557,Low
0,0,0.23420677187464534,5.518602748533489,Low
0,0,0.23225969345926323,5.973814541984808,Low
0,0,0.10464236774543345,35.809752968867926,Medium
0,0,0.18521152891400483,16.973309576208635,Low
0,0,0.15851537614294386,23.214662510512625,Low
0,0,0.17324760521927773,19.770381907125866,Low
0,0,0.21236823209515915,10.624283537166228,Low
0,0,0.206779211288125,11.93095314282126,Low
0,0,0.24429710930821946,3.1595603168680597,Low
0,0,0.24328404480386934,3.396406920612364,Low
0,0,0.249617733582142,1.9156397336605266,Low
0,0,0.2363119225288004,5.026434894792942,Low
0,0,0.1187655273156949,32.50786808000679,Medium
0,0,0.2365480907399345,4.971220603423255,Low
0,0,0.2051871040871352,12.303175426527844,Low
0,0,0.23929910375264718,4.328055152339402,Low
0,0,0.17045832732937183,20.422493388957996,Low
0,0,0.2290443227155035,6.725543219841121,Low
0,0,0.18024209778942746,18.135123931902022,Low
0,0,0.22159040956583986,8.468210154199227,Low
0,0,0.22421305434595312,7.855056197733219,Low
0,0,0.215817642178124,9.81783828164356,Low
0,0,0.23063532526697178,6.353579194603157,Low
0,0,0.23648785422224922,4.985303432871802,Low
0,0,0.20193201995388527,13.064188786044156,Low
0,0,0.1375086297914393,28.12587646353093,Low
0,0,0.22193653072394498,8.387289718798293,Low
0,0,0.18949020818360868,15.972987633069472,Low
0,0,0.24148364234110048,3.8173270168635227,Low
0,0,0.19839812499629944,13.890385948316904,Low
0,0,0.20575159754127892,12.171201246329318,Low
0,0,0.23577184323947392,5.152701233096515,Low
0,0,0.21535943327390844,9.924963960514788,Low
0,0,0.222683329046934,8.21269407782738,Low
0,0,0.15022229443858304,25.15352052776386,Low
0,0,0.2505095369275869,1.707143045967456,Low
0,0,0.14974893944338896,25.264187244933105,Low
0,0,0.20583557423068966,12.151568149329854,Low
0,0,0.24398527992325436,3.2324636023543434,Low
0,0,0.2098134476659178,11.221572271265941,Low
0,0,0.20140027469059202,13.18850669386476,Low
0,0,0.22793887950716157,6.983987246261684,Low
0,0,0.15170198995453993,24.807579221928762,Low
0,1,-0.00037374884352381343,60.36170444452058,Medium
0,0,0.2467698738975741,2.581447183565139,Low
0,0,0.2454712369155051,2.885058412049652,Low
0,0,0.21934900661122908,8.99223273631759,Low
0,0,0.1953346081858121,14.606612357357825,Low
0,0,0.20632372773293955,12.037441656280976,Low
0,0,0.2177060977489087,9.37633205342042,Low
0,0,0.21566606743770778,9.853275277340131,Low
0,0,0.24278614363686996,3.5128123418839152,Low
0,0,0.1976934433596405,14.055135035514184,Low
0,0,0.21065200793772593,11.025523400182394,Low
0,0,0.23194961425239652,6.046308649440697,Low
0,0,0.1831937178009318,17.445058124377773,Low
0,0,0.16817176828463182,20.957073113824478,Low
0,0,0.14013567391685638,27.511693974341256,Low
0,0,0.16593611205975456,21.479752155216488,Low
0,0,0.17662840477172476,18.979977260137467,Low
0,0,0.19702056554024444,14.212448637535076,Low
0,0,0.1927493220811694,15.21103214599188,Low
0,0,0.23140865716127734,6.172780210977805,Low
0,0,0.1979875366060675,13.986378321305693,Low
0,0,0.17817057060977076,18.61943087875379,Low
0,0,0.09439998552125017,38.204342290310024,Medium
0,0,0.22687695057900092,7.232257972333585,Low
0,0,0.1900872189449676,15.83341115929165,Low
0,0,0.19830579790937514,13.911971303324144,Low
0,0,0.19331062582516018,15.079803695224612,Low
0,0,0.23068181145730704,6.342711084769434,Low
0,0,0.2471735706215804,2.487066028551787,Low
0,0,0.23017426468175184,6.461371574319145,Low
0,0,0.24001576201473096,4.160506023245475,Low
0,0,0.1900370250164503,15.845146109481753,Low
0,0,0.22723929489093303,7.147544689715673,Low
0,0,0.199450352593889,13.644383317897052,Low
0,0,0.1935732064437819,15.018414388361542,Low
0,0,0.24131992987202588,3.85560171914004,Low
0,0,0.017656941513197966,56.14626924190806,Medium
0,0,0.1591026385861204,23.077365117725023,Low
0,0,0.19500207017409088,14.68435715875384,Low
0,0,0.23047701283303212,6.390591410654643,Low
0,0,0.17874534840381628,18.48505229985505,Low
0,0,0.20782850238861822,11.685637042588958,Low
0,0,0.23173774635020938,6.095841717532586,Low
0,0,0.21339194229489633,10.38494805261908,Low
0,0,0.10419184006143722,35.9150828381794,Medium
0,0,0.21297301196612323,10.48289070597366,Low
0,0,0.20948091506541772,11.299315807560532,Low
0,0,0.06239230522989536,45.68748905755757,Medium
0,0,0.20344133252041557,12.711323244080845,Low
0,0,0.19568913103179914,14.523727672659824,Low
0,0,0.1673438715040932,21.150628943566247,Low
0,0,0.16997630138885073,20.535187305721287,Low
0,0,0.24075756958722394,3.9870771809335253,Low
0,0,0.20217511897886675,13.00735412428947,Low
0,0,0.1769797006993447,18.897847003861862,Low
0,0,0.2496204944195754,1.9149942713362833,Low
0,0,0.22204149129597517,8.36275075320858,Low
0,0,0.22938681777441494,6.645470538235905,Low
0,0,0.21889402077319325,9.098604887377867,Low
0,0,0.12651328382516103,30.696502852989934,Medium
0,0,0.22749933522379778,7.086749281909867,Low
0,0,0.23550237823961007,5.215700054762522,Low
0,0,0.16326785176021974,22.103570665426737,Low
0,0,0.22537949734573703,7.58235089439485,Low
0,0,0.026902818365990067,53.98465512768474,Medium
0,0,0.18871035460115604,16.155311336672355,Low
0,0,0.16562498000275827,21.552492410845936,Low
0,0,0.20375033530259007,12.63908079634794,Low
0,0,0.2283053891553491,6.898300140416019,Low
0,0,0.22823070616945434,6.9157604417993,Low
0,0,0.2424806250035092,3.5842402227161543,Low
0,0,0.12266308439478374,31.596649541485448,Medium
0,0,0.2306596128953486,6.347900935944054,Low
0,0,0.20585288479271857,12.147521074530715,Low
0,0,0.2097810083668072,11.229156327156957,Low
0,0,0.2413276264158702,3.853802327035922,Low
0,0,0.023226679679980933,54.844107767606076,Medium
0,0,0.1976503706031938,14.065205111046893,Low
0,0,0.22692671306747902,7.22062388946987,Low
0,0,0.23900160012506394,4.397609187143836,Low
0,0,0.21888455194013262,9.100818626919825,Low
0,0,0.21436336154911723,10.157837784530436,Low
0,0,0.2200289233829859,8.833273481968135,Low
0,0,0.23193762346423819,6.049112002474317,Low
0,0,0.20115677478810357,13.245435077663437,Low
0,0,0.22034008395288168,8.760526560244493,Low
0,0,0.22624753272716208,7.379410971875011,Low
0,0,0.20103710461631313,13.273413033298397,Low
0,0,0.15540083219003642,23.94281866867523,Low
0,0,0.21510629272932974,9.984146251470591,Low
0,0,0.23414091542576593,5.533999474195838,Low
0,0,0.18271868397147967,17.556117339942297,Low
0,0,0.15570694025766058,23.871252982695516,Low
0,0,0.24788716779010767,2.3202325593289572,Low
0,0,0.11555556584478205,33.25833211193285,Medium
0,0,0.24804988316494342,2.2821909699322873,Low
0,0,0.19628781015871988,14.383761147986512,Low
0,0,0.21601500826503184,9.771695625200955,Low
0,0,0.1934603431387923,15.04480095146721,Low
0,0,0.21602403652983476,9.76958488709188,Low
0,0,0.2456389827298851,2.8458407450031515,Low
0,0,0.14497613087575906,26.3800327757071,Low
0,0,0.24947657558842234,1.9486413749778393,Low
0,0,0.17841111096395362,18.563194414336145,Low
0,0,0.22408963925487296,7.883909686378431,Low
0,0,0.24420956835336272,3.180026711413838,Low
0,0,0.23927911649565514,4.332728017607508,Low
0,0,0.24159889112105298,3.7903827482604697,Low
0,0,0.23740298666706716,4.77135258314739,Low
0,0,0.21222789306439827,10.657093711311852,Low
0,0,0.1304486169160437,29.776452576649383,Low
0,0,0.20732852212701225,11.80252854001293,Low
0,0,0.08041016360406095,41.47505387268794,Medium
0,0,0.16024104557291446,22.811214416221638,Low
0,0,0.2052868778316156,12.27984910088761,Low
0,0,0.15489097363252652,24.062019634870026,Low
0,0,0.21233002274981178,10.633216585000753,Low
0,0,0.21881098754060774,9.118017411507722,Low
0,0,0.1930267065982409,15.146181802783197,Low
0,0,0.1915456619314062,15.492438529602815,Low
0,0,0.17942363170862796,18.326474937375885,Low
0,0,0.22482978970231315,7.71086826701837,Low
0,0,0.21837218372048894,9.220606332606906,Low
0,0,0.2444040887661988,3.134549351441862,Low
0,0,0.22147143977589073,8.496024366005706,Low
0,0,0.24766683428657027,2.3717448191898356,Low
0,0,0.21350124339725313,10.359394304790037,Low
0,0,0.09784473958672679,37.39898557547191,Medium
0,0,0.20345279544610956,12.708643301186846,Low
0,0,0.22428815549551034,7.837498132937206,Low
0,0,0.18599094426614293,16.7910883274457,Low
0,0,0.20695637343055223,11.889534011496671,Low
0,0,0.2551992683438263,0.6107203071984131,Low
0,0,0.197581659180454,14.081269307398138,Low
0,0,0.22396601499209706,7.912812077739623,Low
0,0,0.21806902781918297,9.291481825056842,Low
0,0,0.23214468884807676,6.000701725828961,Low
0,0,0.15829444294756478,23.266314973663015,Low
0,0,0.15317353436585907,24.463543580976733,Low
0,0,0.23964029427640637,4.2482874609089905,Low
0,0,0.24065861900811014,4.010211056911807,Low
0,0,0.23768788800295082,4.704744866149596,Low
0,0,0.21577498596915956,9.827810971613893,Low
0,0,0.17060283279951532,20.388709133682056,Low
0,0,0.19629885476165415,14.381179005700943,Low
0,0,0.25082006326557754,1.6345444027315779,Low
0,0,0.20920286540968402,11.364321655016461,Low
0,0,0.24449916248296039,3.112321855735871,Low
0,0,0.18837045763345428,16.234776604754956,Low
0,0,0.24569781351975012,2.8320865637883443,Low
0,0,0.2020392893820801,13.039110027836315,Low
0,0,0.22656527289370404,7.30512579161703,Low
0,0,0.19430284985989782,14.847829431224675,Low
